channel names:							
001_-290_290_50 3 - Brücke (V/V) - R0__PXI1Slot2_ai0	001_-290_290_50 3 - Brücke (V/V) - R1__PXI1Slot2_ai1	001_-290_290_50 3 - Brücke (V/V) - R2__PXI1Slot2_ai2	001_-290_290_50 3 - Brücke (V/V) - R3__PXI1Slot2_ai3	001_-290_290_50 3 - Brücke (V/V) - R4__PXI1Slot2_ai4	001_-290_290_50 3 - Brücke (V/V) - R5__PXI1Slot2_ai5	001_-290_290_50 3 - Brücke (V/V) - R6__PXI1Slot2_ai6	001_-290_290_50 3 - Brücke (V/V) - R7__PXI1Slot2_ai7
start times:							
23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154
dt:							
0,020000							
data:							
2,887702E-1	7,054245E-3	-7,598698E-1	3,233854E-1	-2,491010E-1	-5,138600E-1	-8,003953E-2	-1,189025E-1
2,887821E-1	6,935036E-3	-7,599175E-1	3,230754E-1	-2,489222E-1	-5,140389E-1	-8,006337E-2	-1,188787E-1
2,887821E-1	6,935036E-3	-7,598937E-1	3,230516E-1	-2,489222E-1	-5,139793E-1	-7,992032E-2	-1,189025E-1
2,888298E-1	7,173455E-3	-7,598937E-1	3,233854E-1	-2,491129E-1	-5,139197E-1	-8,013489E-2	-1,187595E-1
2,888894E-1	7,185376E-3	-7,597864E-1	3,236238E-1	-2,490414E-1	-5,137647E-1	-7,971766E-2	-1,186283E-1
2,887821E-1	7,090008E-3	-7,597506E-1	3,235403E-1	-2,494228E-1	-5,137408E-1	-8,005145E-2	-1,186641E-1
2,886986E-1	6,946957E-3	-7,597745E-1	3,232900E-1	-2,493036E-1	-5,139673E-1	-8,017066E-2	-1,187356E-1
2,886986E-1	6,970799E-3	-7,597149E-1	3,229801E-1	-2,491367E-1	-5,141461E-1	-7,992032E-2	-1,189621E-1
2,887225E-1	6,935036E-3	-7,596910E-1	3,228370E-1	-2,490414E-1	-5,141461E-1	-7,982495E-2	-1,189502E-1
2,887583E-1	7,042325E-3	-7,596076E-1	3,230158E-1	-2,489579E-1	-5,141581E-1	-7,975342E-2	-1,186879E-1
2,889371E-1	7,042325E-3	-7,595480E-1	3,235642E-1	-2,490414E-1	-5,138839E-1	-7,949116E-2	-1,186164E-1
2,888894E-1	7,149613E-3	-7,596672E-1	3,238622E-1	-2,490175E-1	-5,136812E-1	-7,956269E-2	-1,185926E-1
2,889848E-1	7,125771E-3	-7,595480E-1	3,237907E-1	-2,491248E-1	-5,137408E-1	-7,966998E-2	-1,186164E-1
2,889251E-1	7,101929E-3	-7,596195E-1	3,235523E-1	-2,493513E-1	-5,137885E-1	-7,980111E-2	-1,186641E-1
2,888179E-1	7,030404E-3	-7,595599E-1	3,231350E-1	-2,490771E-1	-5,140746E-1	-7,981303E-2	-1,186402E-1
2,888536E-1	6,863511E-3	-7,595480E-1	3,230277E-1	-2,490771E-1	-5,141104E-1	-7,964613E-2	-1,186045E-1
2,889371E-1	7,066166E-3	-7,595360E-1	3,232900E-1	-2,493155E-1	-5,140508E-1	-7,990839E-2	-1,186760E-1
2,890086E-1	6,970799E-3	-7,595122E-1	3,235403E-1	-2,494586E-1	-5,139197E-1	-7,981303E-2	-1,187237E-1
2,889371E-1	7,101929E-3	-7,595480E-1	3,236953E-1	-2,493871E-1	-5,139197E-1	-7,976534E-2	-1,186402E-1
2,890086E-1	7,173455E-3	-7,594645E-1	3,235284E-1	-2,492798E-1	-5,139673E-1	-8,001568E-2	-1,186164E-1
2,890444E-1	7,054245E-3	-7,593930E-1	3,234211E-1	-2,492559E-1	-5,140627E-1	-8,013489E-2	-1,187595E-1
2,889132E-1	7,101929E-3	-7,593095E-1	3,233973E-1	-2,491367E-1	-5,141104E-1	-8,014681E-2	-1,187356E-1
2,889609E-1	7,149613E-3	-7,592619E-1	3,233138E-1	-2,488983E-1	-5,140389E-1	-7,987263E-2	-1,187595E-1
2,890205E-1	7,221138E-3	-7,592738E-1	3,233734E-1	-2,490175E-1	-5,139197E-1	-8,000376E-2	-1,187356E-1
2,890920E-1	7,244980E-3	-7,593811E-1	3,234688E-1	-2,491129E-1	-5,138243E-1	-7,964613E-2	-1,187356E-1
2,890801E-1	7,173455E-3	-7,592738E-1	3,233854E-1	-2,493275E-1	-5,138958E-1	-7,970574E-2	-1,186760E-1
2,889728E-1	7,173455E-3	-7,591188E-1	3,231350E-1	-2,491844E-1	-5,139912E-1	-7,970574E-2	-1,186045E-1
2,890444E-1	7,101929E-3	-7,590950E-1	3,231589E-1	-2,492083E-1	-5,139793E-1	-7,965806E-2	-1,186760E-1
2,889609E-1	7,042325E-3	-7,592261E-1	3,232781E-1	-2,493632E-1	-5,139316E-1	-7,964613E-2	-1,186283E-1
2,890920E-1	7,125771E-3	-7,591546E-1	3,233854E-1	-2,492202E-1	-5,137289E-1	-7,965806E-2	-1,186164E-1
2,890920E-1	7,101929E-3	-7,592023E-1	3,235761E-1	-2,491606E-1	-5,136932E-1	-7,945540E-2	-1,184495E-1
2,890801E-1	7,137692E-3	-7,590354E-1	3,235284E-1	-2,490533E-1	-5,137289E-1	-7,949116E-2	-1,185091E-1
2,890444E-1	7,078087E-3	-7,591307E-1	3,231946E-1	-2,490056E-1	-5,140269E-1	-7,958653E-2	-1,185926E-1
2,888417E-1	6,887352E-3	-7,590711E-1	3,227416E-1	-2,488506E-1	-5,143250E-1	-7,964613E-2	-1,186879E-1
2,888059E-1	6,768143E-3	-7,589281E-1	3,226940E-1	-2,489818E-1	-5,143369E-1	-7,971766E-2	-1,187714E-1
2,889013E-1	6,899273E-3	-7,589519E-1	3,229324E-1	-2,489579E-1	-5,142058E-1	-7,969382E-2	-1,187833E-1
2,890205E-1	7,149613E-3	-7,589281E-1	3,233019E-1	-2,490056E-1	-5,139197E-1	-7,974150E-2	-1,185687E-1
2,891040E-1	7,054245E-3	-7,589162E-1	3,235642E-1	-2,490414E-1	-5,138243E-1	-7,978919E-2	-1,184018E-1
2,889251E-1	6,935036E-3	-7,590234E-1	3,233973E-1	-2,489102E-1	-5,139316E-1	-7,971766E-2	-1,185330E-1
2,888417E-1	6,899273E-3	-7,589162E-1	3,229324E-1	-2,489698E-1	-5,140389E-1	-8,008721E-2	-1,186045E-1
2,888894E-1	6,732380E-3	-7,588327E-1	3,228966E-1	-2,489937E-1	-5,142058E-1	-8,005145E-2	-1,186760E-1
2,889728E-1	6,827748E-3	-7,588446E-1	3,231470E-1	-2,490056E-1	-5,140389E-1	-7,992032E-2	-1,186760E-1
2,889848E-1	7,018483E-3	-7,587731E-1	3,235284E-1	-2,491725E-1	-5,138362E-1	-7,980111E-2	-1,185091E-1
2,888894E-1	6,958878E-3	-7,587612E-1	3,236357E-1	-2,491367E-1	-5,137528E-1	-7,968190E-2	-1,184376E-1
2,888775E-1	6,851590E-3	-7,587254E-1	3,234092E-1	-2,488864E-1	-5,138839E-1	-7,972958E-2	-1,185449E-1
2,887702E-1	6,780064E-3	-7,587373E-1	3,230039E-1	-2,488983E-1	-5,141819E-1	-7,980111E-2	-1,185926E-1
2,887940E-1	6,851590E-3	-7,588565E-1	3,227774E-1	-2,488268E-1	-5,143369E-1	-7,989647E-2	-1,186879E-1
2,888298E-1	6,958878E-3	-7,587373E-1	3,231231E-1	-2,487433E-1	-5,141223E-1	-7,961037E-2	-1,185806E-1
2,890563E-1	7,054245E-3	-7,586897E-1	3,234450E-1	-2,487553E-1	-5,138362E-1	-7,963421E-2	-1,185568E-1
2,890086E-1	7,185376E-3	-7,587612E-1	3,237192E-1	-2,486837E-1	-5,137647E-1	-7,952693E-2	-1,184614E-1
2,889967E-1	7,185376E-3	-7,586777E-1	3,236476E-1	-2,486957E-1	-5,139197E-1	-7,946732E-2	-1,184376E-1
2,888417E-1	7,054245E-3	-7,586181E-1	3,230754E-1	-2,489460E-1	-5,141223E-1	-7,974150E-2	-1,185926E-1
2,888059E-1	6,994641E-3	-7,586420E-1	3,225032E-1	-2,488387E-1	-5,143130E-1	-7,982495E-2	-1,186045E-1
2,889132E-1	7,090008E-3	-7,585704E-1	3,226105E-1	-2,489698E-1	-5,142058E-1	-7,970574E-2	-1,184734E-1
2,889132E-1	7,149613E-3	-7,585824E-1	3,230635E-1	-2,491129E-1	-5,140985E-1	-7,978919E-2	-1,184972E-1
2,890920E-1	7,173455E-3	-7,586062E-1	3,234092E-1	-2,489341E-1	-5,138124E-1	-7,957461E-2	-1,183065E-1
2,891397E-1	7,292664E-3	-7,585704E-1	3,234331E-1	-2,488983E-1	-5,137408E-1	-7,937195E-2	-1,181992E-1
2,890563E-1	7,125771E-3	-7,584751E-1	3,233258E-1	-2,489937E-1	-5,138958E-1	-7,946732E-2	-1,183661E-1
2,888179E-1	6,911194E-3	-7,585943E-1	3,229324E-1	-2,488983E-1	-5,140269E-1	-7,969382E-2	-1,186045E-1
2,887940E-1	6,923115E-3	-7,585466E-1	3,228966E-1	-2,488387E-1	-5,140269E-1	-7,958653E-2	-1,185091E-1
2,887702E-1	6,982720E-3	-7,586420E-1	3,229324E-1	-2,487672E-1	-5,139077E-1	-7,974150E-2	-1,185091E-1
2,891040E-1	7,125771E-3	-7,584393E-1	3,230397E-1	-2,487433E-1	-5,138600E-1	-7,947924E-2	-1,184495E-1
2,891397E-1	7,173455E-3	-7,584155E-1	3,233854E-1	-2,484930E-1	-5,137766E-1	-7,932427E-2	-1,181872E-1
2,891874E-1	7,292664E-3	-7,584036E-1	3,235403E-1	-2,486718E-1	-5,136216E-1	-7,951500E-2	-1,182230E-1
2,891993E-1	7,364190E-3	-7,583559E-1	3,234927E-1	-2,487672E-1	-5,137289E-1	-7,969382E-2	-1,182588E-1
2,891636E-1	7,197297E-3	-7,584155E-1	3,233377E-1	-2,486361E-1	-5,137408E-1	-7,936003E-2	-1,183422E-1
2,889609E-1	7,197297E-3	-7,583082E-1	3,229801E-1	-2,490652E-1	-5,139435E-1	-7,945540E-2	-1,184734E-1
2,889609E-1	7,125771E-3	-7,582486E-1	3,228966E-1	-2,487314E-1	-5,140031E-1	-7,955077E-2	-1,183899E-1
2,894020E-1	7,447636E-3	-7,583439E-1	3,234211E-1	-2,487791E-1	-5,138362E-1	-7,959845E-2	-1,182349E-1
2,894735E-1	7,495320E-3	-7,583678E-1	3,237072E-1	-2,489937E-1	-5,135859E-1	-7,950308E-2	-1,181038E-1
2,894377E-1	7,423794E-3	-7,583201E-1	3,237311E-1	-2,489818E-1	-5,136574E-1	-7,922890E-2	-1,180442E-1
2,893662E-1	7,411873E-3	-7,583678E-1	3,235523E-1	-2,487791E-1	-5,138124E-1	-7,903817E-2	-1,179727E-1
2,893066E-1	7,256901E-3	-7,583082E-1	3,233615E-1	-2,489937E-1	-5,138481E-1	-7,947924E-2	-1,181515E-1
2,894020E-1	7,256901E-3	-7,582605E-1	3,232423E-1	-2,487195E-1	-5,140508E-1	-7,988455E-2	-1,181396E-1
2,893305E-1	7,364190E-3	-7,581651E-1	3,234211E-1	-2,486718E-1	-5,139673E-1	-7,943156E-2	-1,179011E-1
2,892828E-1	7,388031E-3	-7,581890E-1	3,237192E-1	-2,486241E-1	-5,137289E-1	-7,918122E-2	-1,178415E-1
2,892709E-1	7,316506E-3	-7,582605E-1	3,238026E-1	-2,488149E-1	-5,136335E-1	-7,919314E-2	-1,179608E-1
2,891397E-1	7,209218E-3	-7,582367E-1	3,236834E-1	-2,488626E-1	-5,138004E-1	-7,944348E-2	-1,182349E-1
2,891397E-1	7,137692E-3	-7,582247E-1	3,232542E-1	-2,488745E-1	-5,141223E-1	-7,949116E-2	-1,183541E-1
2,890563E-1	7,161534E-3	-7,581890E-1	3,228847E-1	-2,489222E-1	-5,141461E-1	-7,961037E-2	-1,182469E-1
2,890324E-1	7,101929E-3	-7,581174E-1	3,229205E-1	-2,488745E-1	-5,140508E-1	-7,969382E-2	-1,181634E-1
2,889967E-1	7,125771E-3	-7,581294E-1	3,230158E-1	-2,489102E-1	-5,139912E-1	-7,961037E-2	-1,182588E-1
2,888775E-1	7,030404E-3	-7,581532E-1	3,230873E-1	-2,488149E-1	-5,139673E-1	-7,947924E-2	-1,181872E-1
2,890086E-1	7,137692E-3	-7,581771E-1	3,230397E-1	-2,488149E-1	-5,139793E-1	-7,963421E-2	-1,182230E-1
2,890324E-1	7,221138E-3	-7,580817E-1	3,230277E-1	-2,488029E-1	-5,140627E-1	-7,965806E-2	-1,182111E-1
2,889609E-1	7,137692E-3	-7,580102E-1	3,229324E-1	-2,487433E-1	-5,141104E-1	-7,968190E-2	-1,181276E-1
2,888179E-1	7,018483E-3	-7,580102E-1	3,228847E-1	-2,489222E-1	-5,140865E-1	-7,970574E-2	-1,181992E-1
2,888059E-1	7,018483E-3	-7,580459E-1	3,230873E-1	-2,489579E-1	-5,139793E-1	-7,957461E-2	-1,184137E-1
2,888536E-1	6,958878E-3	-7,580578E-1	3,230993E-1	-2,488387E-1	-5,140150E-1	-7,959845E-2	-1,183422E-1
2,887821E-1	7,101929E-3	-7,579982E-1	3,230516E-1	-2,488149E-1	-5,140508E-1	-7,970574E-2	-1,183065E-1
2,887225E-1	7,125771E-3	-7,579625E-1	3,229681E-1	-2,488745E-1	-5,140865E-1	-7,969382E-2	-1,182588E-1
2,887702E-1	6,899273E-3	-7,579267E-1	3,229801E-1	-2,489698E-1	-5,140627E-1	-7,977726E-2	-1,183065E-1
2,887225E-1	6,935036E-3	-7,578552E-1	3,230993E-1	-2,490652E-1	-5,139673E-1	-7,980111E-2	-1,184495E-1
2,887225E-1	6,911194E-3	-7,578790E-1	3,231231E-1	-2,488864E-1	-5,139912E-1	-7,975342E-2	-1,184137E-1
2,887702E-1	6,851590E-3	-7,578194E-1	3,230873E-1	-2,488983E-1	-5,140031E-1	-7,961037E-2	-1,183541E-1
2,887463E-1	6,899273E-3	-7,578790E-1	3,230397E-1	-2,490771E-1	-5,139435E-1	-7,944348E-2	-1,183303E-1
2,887940E-1	6,839669E-3	-7,577717E-1	3,229324E-1	-2,488745E-1	-5,140389E-1	-7,957461E-2	-1,183899E-1
2,887940E-1	6,803906E-3	-7,577598E-1	3,227774E-1	-2,488626E-1	-5,141104E-1	-7,986071E-2	-1,185449E-1
2,886271E-1	6,911194E-3	-7,579148E-1	3,228012E-1	-2,487791E-1	-5,141461E-1	-7,982495E-2	-1,184495E-1
2,887702E-1	7,006562E-3	-7,578910E-1	3,228608E-1	-2,486957E-1	-5,140389E-1	-7,978919E-2	-1,183780E-1
2,888179E-1	7,042325E-3	-7,578194E-1	3,228847E-1	-2,487553E-1	-5,140269E-1	-7,977726E-2	-1,183184E-1
2,888655E-1	6,994641E-3	-7,576764E-1	3,230158E-1	-2,486957E-1	-5,140150E-1	-7,976534E-2	-1,184018E-1
2,888655E-1	6,946957E-3	-7,577002E-1	3,230993E-1	-2,487672E-1	-5,140389E-1	-7,978919E-2	-1,184018E-1
2,888059E-1	6,863511E-3	-7,577241E-1	3,228847E-1	-2,487314E-1	-5,141938E-1	-7,965806E-2	-1,184137E-1
2,887583E-1	6,756222E-3	-7,576883E-1	3,227655E-1	-2,486003E-1	-5,141700E-1	-7,966998E-2	-1,183899E-1
2,887821E-1	6,970799E-3	-7,576883E-1	3,227655E-1	-2,486480E-1	-5,141700E-1	-7,976534E-2	-1,184018E-1
2,887225E-1	6,958878E-3	-7,576406E-1	3,228728E-1	-2,486480E-1	-5,141938E-1	-7,987263E-2	-1,184614E-1
2,888417E-1	6,839669E-3	-7,576168E-1	3,230516E-1	-2,488029E-1	-5,140627E-1	-7,969382E-2	-1,183780E-1
2,888059E-1	6,815827E-3	-7,575929E-1	3,231470E-1	-2,490771E-1	-5,139435E-1	-7,944348E-2	-1,182469E-1
2,887821E-1	6,839669E-3	-7,575452E-1	3,231112E-1	-2,490533E-1	-5,139197E-1	-7,949116E-2	-1,182588E-1
2,886986E-1	6,732380E-3	-7,575452E-1	3,229205E-1	-2,489460E-1	-5,140031E-1	-7,962229E-2	-1,182707E-1
2,886390E-1	6,744301E-3	-7,575214E-1	3,227297E-1	-2,487910E-1	-5,141342E-1	-7,986071E-2	-1,182945E-1
2,886748E-1	6,851590E-3	-7,574618E-1	3,226344E-1	-2,487076E-1	-5,141938E-1	-8,012297E-2	-1,183065E-1
2,886510E-1	6,887352E-3	-7,575929E-1	3,228251E-1	-2,486480E-1	-5,140746E-1	-7,994416E-2	-1,182826E-1
2,887106E-1	6,875432E-3	-7,575452E-1	3,230873E-1	-2,486837E-1	-5,139316E-1	-7,974150E-2	-1,182230E-1
2,886867E-1	6,958878E-3	-7,576287E-1	3,231589E-1	-2,487314E-1	-5,139077E-1	-7,997992E-2	-1,182945E-1
2,886390E-1	6,958878E-3	-7,575810E-1	3,229801E-1	-2,486241E-1	-5,141581E-1	-7,989647E-2	-1,183184E-1
2,886033E-1	6,827748E-3	-7,575810E-1	3,228012E-1	-2,486241E-1	-5,142058E-1	-7,999184E-2	-1,183541E-1
2,885318E-1	6,839669E-3	-7,575691E-1	3,227655E-1	-2,484811E-1	-5,142058E-1	-8,000376E-2	-1,183661E-1
2,885794E-1	6,732380E-3	-7,575572E-1	3,229681E-1	-2,484572E-1	-5,140627E-1	-7,996800E-2	-1,182945E-1
2,886033E-1	6,863511E-3	-7,575452E-1	3,231946E-1	-2,486480E-1	-5,140150E-1	-7,988455E-2	-1,183541E-1
2,885198E-1	6,839669E-3	-7,575691E-1	3,231589E-1	-2,485168E-1	-5,140269E-1	-7,989647E-2	-1,184137E-1
2,885198E-1	6,839669E-3	-7,575572E-1	3,230754E-1	-2,485526E-1	-5,141938E-1	-8,002760E-2	-1,184614E-1
2,884483E-1	6,744301E-3	-7,575810E-1	3,228489E-1	-2,486361E-1	-5,142058E-1	-7,993224E-2	-1,185806E-1
2,884125E-1	6,732380E-3	-7,575691E-1	3,227297E-1	-2,486241E-1	-5,144203E-1	-8,003953E-2	-1,185687E-1
2,884245E-1	6,839669E-3	-7,576048E-1	3,227416E-1	-2,485526E-1	-5,143369E-1	-8,002760E-2	-1,184018E-1
2,885198E-1	6,839669E-3	-7,575095E-1	3,228251E-1	-2,487553E-1	-5,141938E-1	-8,017066E-2	-1,183422E-1
2,885437E-1	6,863511E-3	-7,574737E-1	3,227893E-1	-2,487433E-1	-5,141700E-1	-8,015873E-2	-1,182945E-1
2,886510E-1	6,911194E-3	-7,575095E-1	3,227893E-1	-2,485765E-1	-5,140746E-1	-7,999184E-2	-1,181634E-1
2,886986E-1	6,875432E-3	-7,574380E-1	3,227536E-1	-2,485288E-1	-5,141700E-1	-7,992032E-2	-1,181157E-1
2,889013E-1	6,970799E-3	-7,574260E-1	3,228251E-1	-2,484096E-1	-5,141223E-1	-7,971766E-2	-1,179369E-1
2,890086E-1	7,113850E-3	-7,573784E-1	3,229562E-1	-2,485526E-1	-5,139435E-1	-7,952693E-2	-1,177819E-1
2,891159E-1	6,994641E-3	-7,574022E-1	3,230873E-1	-2,485526E-1	-5,139197E-1	-7,968190E-2	-1,177462E-1
2,890086E-1	6,803906E-3	-7,573426E-1	3,232781E-1	-2,483619E-1	-5,139077E-1	-7,938387E-2	-1,176389E-1
2,889609E-1	6,911194E-3	-7,574022E-1	3,232542E-1	-2,484334E-1	-5,138243E-1	-7,937195E-2	-1,176150E-1
2,890801E-1	6,923115E-3	-7,574141E-1	3,232900E-1	-2,483500E-1	-5,137528E-1	-7,956269E-2	-1,178058E-1
2,890324E-1	6,982720E-3	-7,574260E-1	3,232900E-1	-2,483142E-1	-5,138481E-1	-7,964613E-2	-1,178415E-1
2,889967E-1	6,982720E-3	-7,575095E-1	3,232781E-1	-2,484453E-1	-5,138720E-1	-7,963421E-2	-1,178296E-1
2,888894E-1	6,958878E-3	-7,574022E-1	3,232781E-1	-2,483142E-1	-5,138720E-1	-7,965806E-2	-1,178296E-1
2,889490E-1	6,887352E-3	-7,574618E-1	3,233019E-1	-2,485049E-1	-5,139435E-1	-7,964613E-2	-1,179727E-1
2,889251E-1	6,851590E-3	-7,573664E-1	3,231827E-1	-2,486241E-1	-5,139912E-1	-7,990839E-2	-1,179608E-1
2,889371E-1	6,875432E-3	-7,573307E-1	3,229920E-1	-2,485526E-1	-5,139435E-1	-7,974150E-2	-1,179846E-1
2,889967E-1	7,090008E-3	-7,572115E-1	3,232662E-1	-2,485049E-1	-5,138004E-1	-7,953885E-2	-1,179846E-1
2,889728E-1	7,101929E-3	-7,572591E-1	3,234807E-1	-2,485884E-1	-5,136335E-1	-7,965806E-2	-1,179488E-1
2,890324E-1	7,221138E-3	-7,572353E-1	3,235403E-1	-2,485645E-1	-5,136693E-1	-7,974150E-2	-1,178654E-1
2,891397E-1	7,304585E-3	-7,573307E-1	3,233973E-1	-2,485407E-1	-5,136335E-1	-7,969382E-2	-1,178177E-1
2,891159E-1	7,233059E-3	-7,572472E-1	3,231708E-1	-2,483380E-1	-5,136932E-1	-7,963421E-2	-1,177819E-1
2,889967E-1	7,280743E-3	-7,572830E-1	3,230635E-1	-2,483023E-1	-5,137170E-1	-7,963421E-2	-1,178654E-1
2,890324E-1	7,161534E-3	-7,573187E-1	3,229681E-1	-2,485288E-1	-5,138720E-1	-7,946732E-2	-1,178892E-1
2,890324E-1	7,137692E-3	-7,573307E-1	3,230754E-1	-2,485049E-1	-5,137528E-1	-7,959845E-2	-1,179369E-1
2,890444E-1	7,268822E-3	-7,572711E-1	3,230873E-1	-2,486361E-1	-5,136932E-1	-7,963421E-2	-1,179965E-1
2,891636E-1	7,328427E-3	-7,573068E-1	3,230277E-1	-2,486718E-1	-5,136932E-1	-7,951500E-2	-1,179488E-1
2,889371E-1	7,388031E-3	-7,573187E-1	3,229801E-1	-2,484692E-1	-5,137289E-1	-7,949116E-2	-1,179965E-1
2,888536E-1	7,328427E-3	-7,572472E-1	3,227774E-1	-2,484453E-1	-5,138243E-1	-7,958653E-2	-1,180919E-1
2,888536E-1	7,185376E-3	-7,574022E-1	3,225271E-1	-2,484215E-1	-5,140269E-1	-7,961037E-2	-1,180680E-1
2,888655E-1	7,268822E-3	-7,574141E-1	3,227178E-1	-2,483261E-1	-5,139673E-1	-7,969382E-2	-1,179846E-1
2,889490E-1	7,292664E-3	-7,574141E-1	3,229681E-1	-2,484930E-1	-5,138004E-1	-7,950308E-2	-1,179727E-1
2,891040E-1	7,399952E-3	-7,573068E-1	3,233019E-1	-2,486361E-1	-5,136335E-1	-7,932427E-2	-1,178535E-1
2,889728E-1	7,376111E-3	-7,573187E-1	3,234092E-1	-2,484572E-1	-5,135382E-1	-7,919314E-2	-1,177343E-1
2,890086E-1	7,280743E-3	-7,572711E-1	3,230754E-1	-2,486241E-1	-5,136574E-1	-7,941964E-2	-1,178535E-1
2,889013E-1	7,340348E-3	-7,573307E-1	3,226940E-1	-2,485526E-1	-5,138720E-1	-7,962229E-2	-1,180204E-1
2,887463E-1	7,197297E-3	-7,573545E-1	3,225151E-1	-2,483380E-1	-5,140269E-1	-7,965806E-2	-1,180204E-1
2,888894E-1	7,185376E-3	-7,571995E-1	3,227774E-1	-2,485526E-1	-5,139077E-1	-7,956269E-2	-1,180442E-1
2,889132E-1	7,125771E-3	-7,572115E-1	3,229681E-1	-2,488149E-1	-5,138243E-1	-7,957461E-2	-1,180084E-1
2,888655E-1	7,149613E-3	-7,572830E-1	3,232304E-1	-2,484453E-1	-5,136455E-1	-7,932427E-2	-1,179727E-1
2,888536E-1	7,090008E-3	-7,572472E-1	3,233615E-1	-2,484215E-1	-5,137289E-1	-7,922890E-2	-1,178654E-1
2,888059E-1	6,899273E-3	-7,571876E-1	3,229681E-1	-2,483976E-1	-5,137408E-1	-7,943156E-2	-1,180561E-1
2,888298E-1	7,006562E-3	-7,571638E-1	3,228370E-1	-2,485168E-1	-5,138958E-1	-7,968190E-2	-1,179727E-1
2,888417E-1	6,994641E-3	-7,572591E-1	3,228489E-1	-2,487433E-1	-5,139435E-1	-7,966998E-2	-1,180323E-1
2,887463E-1	6,815827E-3	-7,571638E-1	3,231589E-1	-2,488029E-1	-5,138600E-1	-7,945540E-2	-1,179250E-1
2,889251E-1	6,911194E-3	-7,571757E-1	3,233615E-1	-2,487433E-1	-5,137289E-1	-7,934811E-2	-1,177819E-1
2,889609E-1	6,851590E-3	-7,572353E-1	3,235284E-1	-2,487433E-1	-5,136097E-1	-7,939579E-2	-1,177939E-1
2,888536E-1	7,006562E-3	-7,572353E-1	3,234927E-1	-2,486122E-1	-5,136932E-1	-7,972958E-2	-1,178773E-1
2,888179E-1	6,982720E-3	-7,572115E-1	3,230873E-1	-2,484453E-1	-5,138839E-1	-7,975342E-2	-1,180204E-1
2,888417E-1	6,768143E-3	-7,572591E-1	3,227774E-1	-2,482307E-1	-5,140627E-1	-7,963421E-2	-1,179608E-1
2,888655E-1	6,970799E-3	-7,572115E-1	3,228012E-1	-2,484334E-1	-5,140150E-1	-7,947924E-2	-1,179011E-1
2,889251E-1	7,185376E-3	-7,572115E-1	3,229324E-1	-2,485765E-1	-5,137528E-1	-7,970574E-2	-1,179250E-1
2,890086E-1	7,364190E-3	-7,571399E-1	3,231589E-1	-2,485765E-1	-5,137170E-1	-7,972958E-2	-1,179369E-1
2,889371E-1	7,399952E-3	-7,570088E-1	3,230277E-1	-2,484930E-1	-5,137051E-1	-7,946732E-2	-1,179488E-1
2,889132E-1	7,268822E-3	-7,570684E-1	3,229801E-1	-2,484096E-1	-5,137885E-1	-7,947924E-2	-1,180204E-1
2,889251E-1	7,352269E-3	-7,570207E-1	3,227893E-1	-2,485049E-1	-5,138600E-1	-7,978919E-2	-1,179727E-1
2,890801E-1	7,423794E-3	-7,570803E-1	3,229324E-1	-2,484453E-1	-5,138481E-1	-7,951500E-2	-1,179131E-1
2,892112E-1	7,399952E-3	-7,570922E-1	3,230397E-1	-2,484572E-1	-5,137766E-1	-7,937195E-2	-1,178773E-1
2,890563E-1	7,495320E-3	-7,570565E-1	3,230158E-1	-2,486361E-1	-5,137647E-1	-7,934811E-2	-1,178177E-1
2,890086E-1	7,328427E-3	-7,569611E-1	3,229562E-1	-2,483976E-1	-5,138124E-1	-7,916930E-2	-1,178177E-1
2,889967E-1	7,388031E-3	-7,569969E-1	3,227655E-1	-2,482903E-1	-5,138124E-1	-7,963421E-2	-1,179131E-1
2,890205E-1	7,244980E-3	-7,569969E-1	3,229920E-1	-2,482307E-1	-5,139554E-1	-7,976534E-2	-1,179727E-1
2,889848E-1	7,316506E-3	-7,569850E-1	3,231350E-1	-2,482903E-1	-5,136932E-1	-7,949116E-2	-1,179250E-1
2,891516E-1	7,447636E-3	-7,569611E-1	3,233377E-1	-2,483023E-1	-5,135382E-1	-7,925274E-2	-1,177581E-1
2,891874E-1	7,388031E-3	-7,569850E-1	3,233138E-1	-2,484215E-1	-5,135620E-1	-7,903817E-2	-1,177939E-1
2,889967E-1	7,292664E-3	-7,570088E-1	3,230873E-1	-2,484572E-1	-5,137408E-1	-7,914546E-2	-1,180084E-1
2,889013E-1	7,197297E-3	-7,568896E-1	3,227774E-1	-2,484096E-1	-5,139554E-1	-7,945540E-2	-1,180084E-1
2,890205E-1	7,161534E-3	-7,568300E-1	3,226105E-1	-2,485765E-1	-5,138839E-1	-7,956269E-2	-1,180919E-1
2,890801E-1	7,304585E-3	-7,569373E-1	3,226463E-1	-2,485645E-1	-5,138243E-1	-7,937195E-2	-1,179250E-1
2,891993E-1	7,364190E-3	-7,569134E-1	3,230039E-1	-2,484930E-1	-5,137170E-1	-7,920506E-2	-1,177104E-1
2,892232E-1	7,435715E-3	-7,569730E-1	3,233496E-1	-2,486361E-1	-5,135263E-1	-7,925274E-2	-1,177462E-1
