channel names:							
022_290_232_50 1 - Brücke (V/V) - R0__PXI1Slot2_ai0	022_290_232_50 1 - Brücke (V/V) - R1__PXI1Slot2_ai1	022_290_232_50 1 - Brücke (V/V) - R2__PXI1Slot2_ai2	022_290_232_50 1 - Brücke (V/V) - R3__PXI1Slot2_ai3	022_290_232_50 1 - Brücke (V/V) - R4__PXI1Slot2_ai4	022_290_232_50 1 - Brücke (V/V) - R5__PXI1Slot2_ai5	022_290_232_50 1 - Brücke (V/V) - R6__PXI1Slot2_ai6	022_290_232_50 1 - Brücke (V/V) - R7__PXI1Slot2_ai7
start times:							
23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185
dt:							
0,020000							
data:							
2,635216E-1	-1,217421E-2	-7,657588E-1	1,725379E-1	-1,501359E+0	-4,865015E-1	-1,483822E-1	-1,446875E-1
2,634859E-1	-1,205500E-2	-7,656157E-1	1,726691E-1	-1,501192E+0	-4,864896E-1	-1,482630E-1	-1,446279E-1
2,636170E-1	-1,190003E-2	-7,656276E-1	1,727525E-1	-1,501442E+0	-4,865015E-1	-1,483226E-1	-1,445802E-1
2,637839E-1	-1,188811E-2	-7,654965E-1	1,726095E-1	-1,501001E+0	-4,863704E-1	-1,483107E-1	-1,444967E-1
2,635932E-1	-1,192387E-2	-7,656276E-1	1,725379E-1	-1,501049E+0	-4,862869E-1	-1,482868E-1	-1,445563E-1
2,634501E-1	-1,203116E-2	-7,656515E-1	1,725022E-1	-1,502181E+0	-4,862750E-1	-1,481796E-1	-1,445921E-1
2,635455E-1	-1,206692E-2	-7,656396E-1	1,722399E-1	-1,503075E+0	-4,862989E-1	-1,481080E-1	-1,446517E-1
2,635574E-1	-1,206692E-2	-7,655442E-1	1,722399E-1	-1,503826E+0	-4,863704E-1	-1,480603E-1	-1,446756E-1
2,636766E-1	-1,192387E-2	-7,655800E-1	1,723472E-1	-1,504184E+0	-4,862869E-1	-1,480842E-1	-1,446159E-1
2,636766E-1	-1,197156E-2	-7,655680E-1	1,722638E-1	-1,504268E+0	-4,862035E-1	-1,481557E-1	-1,446994E-1
2,635932E-1	-1,201924E-2	-7,657111E-1	1,721565E-1	-1,505209E+0	-4,862393E-1	-1,481200E-1	-1,446398E-1
2,634620E-1	-1,205500E-2	-7,658661E-1	1,721803E-1	-1,506854E+0	-4,862869E-1	-1,483584E-1	-1,447948E-1
2,635216E-1	-1,215037E-2	-7,659257E-1	1,721207E-1	-1,508678E+0	-4,862989E-1	-1,484537E-1	-1,448901E-1
2,634978E-1	-1,213845E-2	-7,660091E-1	1,720253E-1	-1,509882E+0	-4,862512E-1	-1,485372E-1	-1,448663E-1
2,635693E-1	-1,205500E-2	-7,659614E-1	1,719538E-1	-1,510097E+0	-4,863227E-1	-1,484299E-1	-1,448186E-1
2,635455E-1	-1,203116E-2	-7,661045E-1	1,719538E-1	-1,509489E+0	-4,863227E-1	-1,483345E-1	-1,449617E-1
2,634024E-1	-1,207885E-2	-7,660091E-1	1,720015E-1	-1,509060E+0	-4,862631E-1	-1,483584E-1	-1,449378E-1
2,633905E-1	-1,197156E-2	-7,659614E-1	1,719538E-1	-1,508893E+0	-4,862989E-1	-1,482988E-1	-1,448305E-1
2,634859E-1	-1,203116E-2	-7,659853E-1	1,720253E-1	-1,509084E+0	-4,863108E-1	-1,481080E-1	-1,448663E-1
2,635455E-1	-1,210269E-2	-7,660091E-1	1,720969E-1	-1,509835E+0	-4,863346E-1	-1,481915E-1	-1,449259E-1
2,635455E-1	-1,197156E-2	-7,660449E-1	1,720730E-1	-1,511337E+0	-4,863942E-1	-1,482153E-1	-1,448305E-1
2,634620E-1	-1,201924E-2	-7,660568E-1	1,721445E-1	-1,511992E+0	-4,863227E-1	-1,480603E-1	-1,447232E-1
2,633667E-1	-1,204308E-2	-7,660926E-1	1,719657E-1	-1,511706E+0	-4,864300E-1	-1,482511E-1	-1,447471E-1
2,634263E-1	-1,205500E-2	-7,661879E-1	1,720492E-1	-1,512767E+0	-4,863823E-1	-1,482630E-1	-1,448186E-1
2,634024E-1	-1,206692E-2	-7,661045E-1	1,720134E-1	-1,513470E+0	-4,864181E-1	-1,483584E-1	-1,449021E-1
2,633905E-1	-1,207885E-2	-7,661522E-1	1,719777E-1	-1,513459E+0	-4,864777E-1	-1,483822E-1	-1,448186E-1
2,634382E-1	-1,217421E-2	-7,661998E-1	1,721088E-1	-1,512839E+0	-4,864181E-1	-1,483107E-1	-1,448782E-1
2,633667E-1	-1,224574E-2	-7,661045E-1	1,721445E-1	-1,511957E+0	-4,863823E-1	-1,484061E-1	-1,448544E-1
2,633071E-1	-1,225766E-2	-7,660926E-1	1,721922E-1	-1,511945E+0	-4,863823E-1	-1,484657E-1	-1,447590E-1
2,633905E-1	-1,220998E-2	-7,661760E-1	1,719777E-1	-1,512874E+0	-4,864777E-1	-1,485491E-1	-1,449259E-1
2,633548E-1	-1,236495E-2	-7,662118E-1	1,718942E-1	-1,513685E+0	-4,865850E-1	-1,488590E-1	-1,450689E-1
2,632236E-1	-1,246032E-2	-7,663548E-1	1,718227E-1	-1,513482E+0	-4,866684E-1	-1,489425E-1	-1,451285E-1
2,631998E-1	-1,235303E-2	-7,662356E-1	1,717392E-1	-1,512100E+0	-4,866446E-1	-1,488948E-1	-1,450928E-1
2,632713E-1	-1,228150E-2	-7,661879E-1	1,719061E-1	-1,509942E+0	-4,866088E-1	-1,485849E-1	-1,449855E-1
2,634501E-1	-1,224574E-2	-7,661641E-1	1,720373E-1	-1,508166E+0	-4,864658E-1	-1,484537E-1	-1,447471E-1
2,635813E-1	-1,217421E-2	-7,661283E-1	1,720730E-1	-1,507260E+0	-4,863942E-1	-1,483107E-1	-1,446875E-1
2,634620E-1	-1,231726E-2	-7,660329E-1	1,721326E-1	-1,507510E+0	-4,865373E-1	-1,483464E-1	-1,447948E-1
2,633667E-1	-1,235303E-2	-7,661283E-1	1,721445E-1	-1,507534E+0	-4,866088E-1	-1,484657E-1	-1,449259E-1
2,633786E-1	-1,236495E-2	-7,662833E-1	1,720611E-1	-1,507367E+0	-4,867995E-1	-1,485729E-1	-1,449378E-1
2,633190E-1	-1,255568E-2	-7,662237E-1	1,721565E-1	-1,507784E+0	-4,866684E-1	-1,486564E-1	-1,449140E-1
2,634024E-1	-1,241263E-2	-7,659614E-1	1,721565E-1	-1,508464E+0	-4,867161E-1	-1,484299E-1	-1,447948E-1
2,635455E-1	-1,244839E-2	-7,658780E-1	1,721922E-1	-1,508380E+0	-4,867399E-1	-1,484180E-1	-1,447113E-1
2,634620E-1	-1,256760E-2	-7,658184E-1	1,723472E-1	-1,507212E+0	-4,865373E-1	-1,483345E-1	-1,447709E-1
2,634263E-1	-1,250800E-2	-7,657707E-1	1,723949E-1	-1,505972E+0	-4,865611E-1	-1,482511E-1	-1,447948E-1
2,632832E-1	-1,238879E-2	-7,657945E-1	1,723591E-1	-1,506759E+0	-4,865373E-1	-1,482034E-1	-1,447590E-1
2,634144E-1	-1,241263E-2	-7,658303E-1	1,723114E-1	-1,508404E+0	-4,866446E-1	-1,482868E-1	-1,446756E-1
2,635097E-1	-1,247224E-2	-7,657707E-1	1,724664E-1	-1,509751E+0	-4,865492E-1	-1,483584E-1	-1,445802E-1
2,635574E-1	-1,240071E-2	-7,655800E-1	1,723949E-1	-1,509858E+0	-4,866565E-1	-1,483584E-1	-1,446994E-1
2,635097E-1	-1,235303E-2	-7,656396E-1	1,724187E-1	-1,509775E+0	-4,864658E-1	-1,483703E-1	-1,445444E-1
2,634740E-1	-1,230534E-2	-7,656038E-1	1,724664E-1	-1,510562E+0	-4,863704E-1	-1,483703E-1	-1,445683E-1
2,634859E-1	-1,229342E-2	-7,655561E-1	1,725379E-1	-1,512457E+0	-4,864061E-1	-1,483584E-1	-1,447113E-1
2,635574E-1	-1,216229E-2	-7,655323E-1	1,724306E-1	-1,514663E+0	-4,863585E-1	-1,484418E-1	-1,446517E-1
2,636170E-1	-1,234111E-2	-7,656276E-1	1,723114E-1	-1,516630E+0	-4,863346E-1	-1,485729E-1	-1,446756E-1
2,635097E-1	-1,223382E-2	-7,656038E-1	1,723830E-1	-1,517345E+0	-4,863465E-1	-1,485729E-1	-1,447709E-1
2,634620E-1	-1,219805E-2	-7,655203E-1	1,724068E-1	-1,516117E+0	-4,862035E-1	-1,485253E-1	-1,448186E-1
2,634978E-1	-1,216229E-2	-7,655084E-1	1,725141E-1	-1,513971E+0	-4,860485E-1	-1,484061E-1	-1,446279E-1
2,636647E-1	-1,220998E-2	-7,654011E-1	1,726095E-1	-1,512672E+0	-4,860843E-1	-1,480484E-1	-1,445444E-1
2,636409E-1	-1,220998E-2	-7,653654E-1	1,727167E-1	-1,512922E+0	-4,861916E-1	-1,481080E-1	-1,443656E-1
2,635455E-1	-1,219805E-2	-7,654250E-1	1,727167E-1	-1,514353E+0	-4,862512E-1	-1,486326E-1	-1,445921E-1
2,634263E-1	-1,244839E-2	-7,656753E-1	1,726095E-1	-1,515747E+0	-4,863585E-1	-1,488710E-1	-1,446875E-1
2,632951E-1	-1,241263E-2	-7,658541E-1	1,726214E-1	-1,516331E+0	-4,864777E-1	-1,488948E-1	-1,449021E-1
2,634501E-1	-1,249608E-2	-7,659018E-1	1,725499E-1	-1,516308E+0	-4,865015E-1	-1,488114E-1	-1,449378E-1
2,634859E-1	-1,238879E-2	-7,658064E-1	1,725975E-1	-1,515187E+0	-4,864896E-1	-1,489663E-1	-1,447709E-1
2,635455E-1	-1,237687E-2	-7,656753E-1	1,726810E-1	-1,513733E+0	-4,865254E-1	-1,488233E-1	-1,446159E-1
2,637005E-1	-1,226958E-2	-7,655919E-1	1,728836E-1	-1,512052E+0	-4,865254E-1	-1,485491E-1	-1,446279E-1
2,635216E-1	-1,234111E-2	-7,654131E-1	1,728598E-1	-1,510705E+0	-4,864896E-1	-1,486326E-1	-1,445683E-1
2,635455E-1	-1,236495E-2	-7,655561E-1	1,728002E-1	-1,510824E+0	-4,864896E-1	-1,486922E-1	-1,446756E-1
2,636170E-1	-1,226958E-2	-7,655800E-1	1,728002E-1	-1,511062E+0	-4,865730E-1	-1,488948E-1	-1,446398E-1
2,637362E-1	-1,229342E-2	-7,655680E-1	1,728717E-1	-1,509870E+0	-4,864538E-1	-1,488233E-1	-1,445206E-1
2,636885E-1	-1,217421E-2	-7,653654E-1	1,729909E-1	-1,507677E+0	-4,862631E-1	-1,484895E-1	-1,445444E-1
2,637601E-1	-1,206692E-2	-7,653058E-1	1,731459E-1	-1,506330E+0	-4,862750E-1	-1,483226E-1	-1,444729E-1
2,636647E-1	-1,211461E-2	-7,652819E-1	1,729432E-1	-1,506854E+0	-4,862273E-1	-1,484657E-1	-1,443179E-1
2,636647E-1	-1,224574E-2	-7,654727E-1	1,728836E-1	-1,507641E+0	-4,863704E-1	-1,487637E-1	-1,444848E-1
2,636647E-1	-1,234111E-2	-7,655084E-1	1,729075E-1	-1,508285E+0	-4,864300E-1	-1,488352E-1	-1,444848E-1
2,636289E-1	-1,234111E-2	-7,655561E-1	1,728836E-1	-1,508666E+0	-4,864896E-1	-1,486922E-1	-1,445921E-1
2,634978E-1	-1,247224E-2	-7,656634E-1	1,728479E-1	-1,509596E+0	-4,865015E-1	-1,489544E-1	-1,446875E-1
2,636051E-1	-1,260337E-2	-7,658422E-1	1,725975E-1	-1,511277E+0	-4,865969E-1	-1,492405E-1	-1,446040E-1
2,634263E-1	-1,261529E-2	-7,661760E-1	1,726452E-1	-1,512982E+0	-4,867876E-1	-1,491690E-1	-1,447232E-1
2,632951E-1	-1,255568E-2	-7,660329E-1	1,726452E-1	-1,513041E+0	-4,867757E-1	-1,492763E-1	-1,447709E-1
2,633548E-1	-1,260337E-2	-7,659137E-1	1,726810E-1	-1,511635E+0	-4,867280E-1	-1,493478E-1	-1,447113E-1
2,634620E-1	-1,254376E-2	-7,659018E-1	1,728836E-1	-1,509894E+0	-4,867399E-1	-1,492524E-1	-1,446279E-1
2,635097E-1	-1,246032E-2	-7,658541E-1	1,730386E-1	-1,508356E+0	-4,866446E-1	-1,491571E-1	-1,445444E-1
2,635216E-1	-1,263913E-2	-7,659495E-1	1,728240E-1	-1,508821E+0	-4,866803E-1	-1,490736E-1	-1,446875E-1
2,634382E-1	-1,263913E-2	-7,661045E-1	1,728002E-1	-1,510419E+0	-4,867638E-1	-1,491690E-1	-1,447113E-1
2,634382E-1	-1,266297E-2	-7,661760E-1	1,728240E-1	-1,511706E+0	-4,868591E-1	-1,492048E-1	-1,447590E-1
2,633786E-1	-1,263913E-2	-7,661760E-1	1,726929E-1	-1,511098E+0	-4,868115E-1	-1,493478E-1	-1,448067E-1
2,634740E-1	-1,251992E-2	-7,659853E-1	1,729075E-1	-1,508964E+0	-4,868591E-1	-1,491571E-1	-1,446994E-1
2,634501E-1	-1,255568E-2	-7,660091E-1	1,728598E-1	-1,506783E+0	-4,868115E-1	-1,489067E-1	-1,447828E-1
2,634024E-1	-1,267489E-2	-7,659972E-1	1,729671E-1	-1,506068E+0	-4,868234E-1	-1,489902E-1	-1,446875E-1
2,634024E-1	-1,269873E-2	-7,660329E-1	1,728240E-1	-1,506008E+0	-4,868711E-1	-1,491213E-1	-1,447709E-1
2,633071E-1	-1,267489E-2	-7,660449E-1	1,729671E-1	-1,505746E+0	-4,869307E-1	-1,492286E-1	-1,446636E-1
2,634740E-1	-1,268681E-2	-7,659376E-1	1,730625E-1	-1,504506E+0	-4,869903E-1	-1,491332E-1	-1,445921E-1
2,636170E-1	-1,253184E-2	-7,658303E-1	1,730744E-1	-1,502062E+0	-4,869426E-1	-1,490021E-1	-1,444491E-1
2,635455E-1	-1,256760E-2	-7,659257E-1	1,732293E-1	-1,500560E+0	-4,869784E-1	-1,490617E-1	-1,444371E-1
2,635216E-1	-1,256760E-2	-7,660091E-1	1,732293E-1	-1,500465E+0	-4,869664E-1	-1,491452E-1	-1,444491E-1
2,634978E-1	-1,266297E-2	-7,660926E-1	1,731936E-1	-1,501061E+0	-4,870022E-1	-1,490975E-1	-1,444014E-1
2,634859E-1	-1,253184E-2	-7,660806E-1	1,730744E-1	-1,502646E+0	-4,871691E-1	-1,492405E-1	-1,445921E-1
2,634501E-1	-1,260337E-2	-7,661641E-1	1,729432E-1	-1,504530E+0	-4,871452E-1	-1,494193E-1	-1,446398E-1
2,635097E-1	-1,269873E-2	-7,662237E-1	1,729313E-1	-1,505030E+0	-4,871691E-1	-1,495266E-1	-1,445921E-1
2,634263E-1	-1,273450E-2	-7,661164E-1	1,730148E-1	-1,503731E+0	-4,871095E-1	-1,493001E-1	-1,445563E-1
2,634024E-1	-1,254376E-2	-7,659257E-1	1,730744E-1	-1,501669E+0	-4,870856E-1	-1,493001E-1	-1,444848E-1
2,634859E-1	-1,259145E-2	-7,658541E-1	1,730863E-1	-1,500620E+0	-4,870141E-1	-1,490736E-1	-1,445563E-1
2,636051E-1	-1,254376E-2	-7,658303E-1	1,732174E-1	-1,500620E+0	-4,870499E-1	-1,489902E-1	-1,445087E-1
2,635813E-1	-1,254376E-2	-7,657111E-1	1,733605E-1	-1,501037E+0	-4,869784E-1	-1,490975E-1	-1,445683E-1
2,636170E-1	-1,254376E-2	-7,656276E-1	1,733843E-1	-1,501144E+0	-4,869903E-1	-1,490855E-1	-1,443537E-1
2,636409E-1	-1,247224E-2	-7,656276E-1	1,733724E-1	-1,501359E+0	-4,869664E-1	-1,489902E-1	-1,442941E-1
2,635932E-1	-1,250800E-2	-7,658184E-1	1,732532E-1	-1,502444E+0	-4,869903E-1	-1,489783E-1	-1,444491E-1
2,635216E-1	-1,263913E-2	-7,658899E-1	1,732651E-1	-1,504887E+0	-4,871452E-1	-1,492644E-1	-1,445206E-1
2,634501E-1	-1,262721E-2	-7,658661E-1	1,733128E-1	-1,506521E+0	-4,871452E-1	-1,493836E-1	-1,446040E-1
2,634620E-1	-1,256760E-2	-7,657945E-1	1,733366E-1	-1,506985E+0	-4,871691E-1	-1,494193E-1	-1,446875E-1
2,635693E-1	-1,246032E-2	-7,656753E-1	1,732890E-1	-1,506544E+0	-4,870856E-1	-1,493716E-1	-1,446994E-1
2,635574E-1	-1,247224E-2	-7,656992E-1	1,733724E-1	-1,506831E+0	-4,870380E-1	-1,494670E-1	-1,444967E-1
2,636528E-1	-1,237687E-2	-7,654965E-1	1,733605E-1	-1,507653E+0	-4,869426E-1	-1,494313E-1	-1,444610E-1
2,636170E-1	-1,234111E-2	-7,654846E-1	1,733486E-1	-1,509453E+0	-4,868949E-1	-1,495028E-1	-1,445206E-1
2,636528E-1	-1,243647E-2	-7,655442E-1	1,733962E-1	-1,510884E+0	-4,869664E-1	-1,495862E-1	-1,445444E-1
2,637005E-1	-1,248416E-2	-7,656038E-1	1,732174E-1	-1,511051E+0	-4,870260E-1	-1,495624E-1	-1,446398E-1
2,635693E-1	-1,234111E-2	-7,655203E-1	1,733724E-1	-1,511265E+0	-4,869545E-1	-1,495981E-1	-1,445683E-1
2,636885E-1	-1,223382E-2	-7,653296E-1	1,734797E-1	-1,511170E+0	-4,867757E-1	-1,493716E-1	-1,444729E-1
2,637720E-1	-1,213845E-2	-7,652462E-1	1,735870E-1	-1,510133E+0	-4,866803E-1	-1,490021E-1	-1,443179E-1
2,639985E-1	-1,200732E-2	-7,649839E-1	1,738016E-1	-1,508702E+0	-4,864896E-1	-1,488352E-1	-1,442345E-1
2,640342E-1	-1,200732E-2	-7,650077E-1	1,739446E-1	-1,509155E+0	-4,863704E-1	-1,486683E-1	-1,441749E-1
2,639150E-1	-1,206692E-2	-7,650316E-1	1,739208E-1	-1,511909E+0	-4,864777E-1	-1,487875E-1	-1,442345E-1
2,637839E-1	-1,220998E-2	-7,652581E-1	1,736943E-1	-1,515938E+0	-4,864896E-1	-1,492763E-1	-1,444014E-1
2,636885E-1	-1,231726E-2	-7,654250E-1	1,734320E-1	-1,519324E+0	-4,865969E-1	-1,496458E-1	-1,445206E-1
2,636766E-1	-1,226958E-2	-7,655800E-1	1,732293E-1	-1,521255E+0	-4,865969E-1	-1,498008E-1	-1,445921E-1
2,636170E-1	-1,217421E-2	-7,654846E-1	1,731697E-1	-1,521076E+0	-4,863942E-1	-1,495743E-1	-1,446040E-1
2,637481E-1	-1,205500E-2	-7,651150E-1	1,733009E-1	-1,519049E+0	-4,862273E-1	-1,492644E-1	-1,444848E-1
2,638674E-1	-1,184043E-2	-7,649124E-1	1,735631E-1	-1,514984E+0	-4,860008E-1	-1,487279E-1	-1,441749E-1
2,639627E-1	-1,169738E-2	-7,647812E-1	1,738016E-1	-1,512398E+0	-4,856909E-1	-1,482868E-1	-1,440557E-1
2,639746E-1	-1,173314E-2	-7,649005E-1	1,735274E-1	-1,515616E+0	-4,857505E-1	-1,487756E-1	-1,441630E-1
2,637601E-1	-1,204308E-2	-7,652581E-1	1,731817E-1	-1,523639E+0	-4,860128E-1	-1,493478E-1	-1,446159E-1
2,635216E-1	-1,220998E-2	-7,656992E-1	1,727525E-1	-1,530505E+0	-4,863227E-1	-1,500273E-1	-1,449855E-1
2,634501E-1	-1,231726E-2	-7,658661E-1	1,726333E-1	-1,532496E+0	-4,864300E-1	-1,502776E-1	-1,451643E-1
2,635574E-1	-1,217421E-2	-7,656753E-1	1,727167E-1	-1,529850E+0	-4,862035E-1	-1,499915E-1	-1,449855E-1
2,637720E-1	-1,193579E-2	-7,652938E-1	1,730744E-1	-1,524247E+0	-4,858220E-1	-1,494551E-1	-1,446040E-1
2,638912E-1	-1,187619E-2	-7,648528E-1	1,732890E-1	-1,519836E+0	-4,855955E-1	-1,490021E-1	-1,443179E-1
2,638674E-1	-1,193579E-2	-7,649601E-1	1,732413E-1	-1,519967E+0	-4,856551E-1	-1,492405E-1	-1,443656E-1
2,636170E-1	-1,210269E-2	-7,653892E-1	1,730148E-1	-1,525594E+0	-4,858101E-1	-1,497054E-1	-1,447828E-1
2,634740E-1	-1,240071E-2	-7,657349E-1	1,727764E-1	-1,532210E+0	-4,862154E-1	-1,500988E-1	-1,449736E-1
2,634263E-1	-1,246032E-2	-7,659376E-1	1,727883E-1	-1,533927E+0	-4,862393E-1	-1,502538E-1	-1,449140E-1
2,636289E-1	-1,229342E-2	-7,656157E-1	1,731459E-1	-1,529075E+0	-4,861796E-1	-1,497650E-1	-1,447709E-1
2,638793E-1	-1,194772E-2	-7,647932E-1	1,736585E-1	-1,518370E+0	-4,857863E-1	-1,488948E-1	-1,444133E-1
2,642846E-1	-1,142319E-2	-7,639825E-1	1,743857E-1	-1,503671E+0	-4,851902E-1	-1,477385E-1	-1,436623E-1
2,647376E-1	-1,099404E-2	-7,631123E-1	1,750652E-1	-1,487423E+0	-4,846180E-1	-1,462484E-1	-1,428755E-1
2,650475E-1	-1,069602E-2	-7,624209E-1	1,757447E-1	-1,472176E+0	-4,842365E-1	-1,451755E-1	-1,423391E-1
2,654648E-1	-1,043376E-2	-7,615507E-1	1,763526E-1	-1,456560E+0	-4,837478E-1	-1,439357E-1	-1,417192E-1
2,659654E-1	-9,885395E-3	-7,606208E-1	1,772705E-1	-1,437749E+0	-4,830802E-1	-1,424098E-1	-1,408251E-1
2,664304E-1	-9,360874E-3	-7,596910E-1	1,782004E-1	-1,417149E+0	-4,823530E-1	-1,406932E-1	-1,400025E-1
2,668237E-1	-9,039009E-3	-7,588208E-1	1,789514E-1	-1,400126E+0	-4,818881E-1	-1,393104E-1	-1,392277E-1
2,672648E-1	-8,681381E-3	-7,584036E-1	1,792852E-1	-1,388074E+0	-4,815186E-1	-1,384759E-1	-1,387509E-1
2,674556E-1	-8,466804E-3	-7,580698E-1	1,795474E-1	-1,378812E+0	-4,812086E-1	-1,376891E-1	-1,385601E-1
2,674436E-1	-8,514488E-3	-7,580698E-1	1,797501E-1	-1,372923E+0	-4,811967E-1	-1,375103E-1	-1,383455E-1
2,674794E-1	-8,586013E-3	-7,579744E-1	1,798335E-1	-1,370264E+0	-4,811371E-1	-1,373315E-1	-1,381667E-1
2,674317E-1	-8,586013E-3	-7,580817E-1	1,797859E-1	-1,370014E+0	-4,811013E-1	-1,372481E-1	-1,381429E-1
2,675390E-1	-8,419120E-3	-7,579506E-1	1,797382E-1	-1,368345E+0	-4,811133E-1	-1,371885E-1	-1,381190E-1
2,679562E-1	-8,156860E-3	-7,574499E-1	1,801316E-1	-1,362504E+0	-4,808391E-1	-1,366639E-1	-1,377137E-1
2,682900E-1	-7,823074E-3	-7,567108E-1	1,807634E-1	-1,348997E+0	-4,802192E-1	-1,354242E-1	-1,372131E-1
2,688265E-1	-7,131660E-3	-7,555306E-1	1,817886E-1	-1,325966E+0	-4,791940E-1	-1,335526E-1	-1,362355E-1
2,697325E-1	-6,189907E-3	-7,541359E-1	1,830760E-1	-1,294137E+0	-4,780019E-1	-1,309300E-1	-1,349004E-1
2,706980E-1	-5,224311E-3	-7,528484E-1	1,844827E-1	-1,260246E+0	-4,765833E-1	-1,281524E-1	-1,333864E-1
2,713179E-1	-4,556739E-3	-7,515967E-1	1,856271E-1	-1,231886E+0	-4,755343E-1	-1,260066E-1	-1,323374E-1
2,718782E-1	-3,972614E-3	-7,506311E-1	1,864497E-1	-1,212872E+0	-4,747594E-1	-1,245523E-1	-1,315506E-1
2,722120E-1	-3,865325E-3	-7,499635E-1	1,870815E-1	-1,197470E+0	-4,741872E-1	-1,234079E-1	-1,309069E-1
2,726292E-1	-3,293121E-3	-7,493794E-1	1,876418E-1	-1,177670E+0	-4,734839E-1	-1,221323E-1	-1,302155E-1
2,733326E-1	-2,554023E-3	-7,485211E-1	1,887742E-1	-1,153804E+0	-4,725421E-1	-1,199150E-1	-1,292499E-1
2,740478E-1	-1,767242E-3	-7,472336E-1	1,901213E-1	-1,125051E+0	-4,713977E-1	-1,174832E-1	-1,279147E-1
2,751684E-1	-8,016467E-4	-7,457912E-1	1,916829E-1	-1,089729E+0	-4,698718E-1	-1,147294E-1	-1,262816E-1
2,765631E-1	2,593160E-4	-7,443130E-1	1,936857E-1	-1,042439E+0	-4,678095E-1	-1,113320E-1	-1,244577E-1
2,779579E-1	1,761353E-3	-7,425845E-1	1,962129E-1	-9,832633E-1	-4,654134E-1	-1,070404E-1	-1,221688E-1
2,794480E-1	3,418362E-3	-7,408083E-1	1,991931E-1	-9,260428E-1	-4,629338E-1	-1,023674E-1	-1,196416E-1
2,809739E-1	4,729664E-3	-7,391393E-1	2,017323E-1	-8,790267E-1	-4,606331E-1	-9,832623E-2	-1,173170E-1
2,823806E-1	5,981362E-3	-7,377327E-1	2,038661E-1	-8,373750E-1	-4,585946E-1	-9,445193E-2	-1,152547E-1
2,839064E-1	7,268822E-3	-7,364929E-1	2,060715E-1	-7,951510E-1	-4,563892E-1	-9,100678E-2	-1,135619E-1
2,853250E-1	8,556283E-3	-7,353842E-1	2,086703E-1	-7,535112E-1	-4,541958E-1	-8,751395E-2	-1,116307E-1
2,867198E-1	9,998715E-3	-7,343829E-1	2,112452E-1	-7,150901E-1	-4,516209E-1	-8,354428E-2	-1,092346E-1
2,884602E-1	1,154844E-2	-7,333338E-1	2,143327E-1	-6,791962E-1	-4,486287E-1	-7,940772E-2	-1,070054E-1
2,903557E-1	1,295511E-2	-7,326543E-1	2,172772E-1	-6,482971E-1	-4,455293E-1	-7,561686E-2	-1,050742E-1
2,918696E-1	1,429025E-2	-7,323325E-1	2,201740E-1	-6,232870E-1	-4,426921E-1	-7,223132E-2	-1,053007E-1
2,930975E-1	1,537505E-2	-7,321417E-1	2,227250E-1	-6,069315E-1	-4,399145E-1	-6,939414E-2	-1,067551E-1
2,943015E-1	1,622144E-2	-7,319629E-1	2,264563E-1	-5,960954E-1	-4,370177E-1	-6,684306E-2	-1,068266E-1
2,946830E-1	1,609031E-2	-7,324755E-1	2,316896E-1	-5,926264E-1	-4,344071E-1	-6,565096E-2	-1,069458E-1
2,947664E-1	1,601878E-2	-7,321656E-1	2,336089E-1	-5,814922E-1	-4,336203E-1	-6,515028E-2	-1,068385E-1
2,952909E-1	1,696054E-2	-7,312119E-1	2,324764E-1	-5,757344E-1	-4,343475E-1	-6,355288E-2	-1,056822E-1
2,955532E-1	1,730624E-2	-7,308304E-1	2,308194E-1	-5,739940E-1	-4,350389E-1	-6,308796E-2	-1,052292E-1
2,947306E-1	1,648370E-2	-7,309020E-1	2,290431E-1	-5,721939E-1	-4,356230E-1	-6,288531E-2	-1,057537E-1
2,945995E-1	1,589957E-2	-7,312119E-1	2,306167E-1	-5,724562E-1	-4,351938E-1	-6,327870E-2	-1,052054E-1
2,951956E-1	1,575652E-2	-7,324636E-1	2,334777E-1	-5,713475E-1	-4,340971E-1	-6,337407E-2	-1,055511E-1
2,952552E-1	1,675788E-2	-7,319510E-1	2,338115E-1	-5,708588E-1	-4,336560E-1	-6,171706E-2	-1,054795E-1
2,953028E-1	1,769964E-2	-7,299721E-1	2,330843E-1	-5,687607E-1	-4,338587E-1	-6,072762E-2	-1,045378E-1
2,956605E-1	1,713935E-2	-7,303655E-1	2,318803E-1	-5,679620E-1	-4,342878E-1	-6,182435E-2	-1,035841E-1
2,957797E-1	1,618568E-2	-7,319391E-1	2,316419E-1	-5,679977E-1	-4,347885E-1	-6,253960E-2	-1,048120E-1
2,951240E-1	1,585189E-2	-7,321894E-1	2,326790E-1	-5,684746E-1	-4,344547E-1	-6,213429E-2	-1,062067E-1
2,945757E-1	1,661483E-2	-7,310212E-1	2,334777E-1	-5,682838E-1	-4,337514E-1	-6,096604E-2	-1,051338E-1
